order_id,customer_id,restaurant_id,partner_id,order_date,order_time,order_amount,delivery_time,rating,payment_amount,created_at,updated_at
ORD01007430,CUST00683,REST0266,DPX9954,2025/01/30,20:42:17,,,4.8,477.33,2025-01-30 20:42:17,2025-02-01 10:05:17
ORD01001749,CUST00715,REST0118,DP0132,Jan 18 2025,17:39:30,401.67,16,3.5,401.67,2025-01-18 17:39:30,2025-01-20 00:52:30
ORD01002216,CUST00438,REST0205,DP0164,23/01/2025,21:30:07,581.99,68,,581.99,2025-01-23 21:30:07,2025-01-25 01:55:07
ORD01002763,CUST00767,REST0159,DP0258,22/01/2025,22:01:23,507.27,,4.0,507.27,2025-01-22 22:01:23,2025-01-22 22:06:23
ORD01001591,CUST00736,REST0055,DP0161,2025-01-22,18:32:09,-744.6,21,,443.41,2025-01-22 18:32:09,2025-01-22 21:04:09
ORD01006449,CUST00255,REST0284,DP0459,Jan 17 2025,10:09:29,,52,3.6,274.72,2025-01-17 10:09:29,2025-01-20 03:32:29
ORD01005148,CUST00055,REST0289,DP0495,2025-01-16,12:16:11,327.56,49,4.1,327.56,2025-01-16 12:16:11,2025-01-17 00:56:11
ORD01002007,CUST00125,REST0279,DP0409,2025/01/31,21:50:44,230.58,49,6.0,230.58,2025-01-31 21:50:44,2025-02-01 21:14:44
ORD01006430,CUST00142,REST0007,DP0274,2025/01/19,12:16:11,380.87,48,3.9,380.87,2025-01-19 12:16:11,2025-01-22 11:38:11
ORD01002515,CUST00217,REST0154,DP0417,Jan 17 2025,08:36:01,801.54,33,5.0,801.54,2025-01-17 08:36:01,2025-01-19 21:56:01
ORD01000084,CUST00344,REST0230,DP0478,2025-01-06,19:26:28,712.38,65,3.9,712.38,2025-01-06 19:26:28,2025-01-08 11:25:28
ORD01006991,CUST00814,REST0127,DP0301,07/01/2025,12:31:14,79,27,4.1,495.87,2025-01-07 12:31:14,2025-01-10 05:21:14
ORD01002159,CUST00642,REST0250,DP0482,2025-01-16,07:24:08,,38,3.8,524.75,2025-01-16 07:24:08,2025-01-17 16:16:08
ORD01007685,CUST00029,REST0047,DP0496,2025-01-13,22:20:45,593.01,44,4.9,593.01,2025-01-13 22:20:45,2025-01-16 10:52:45
ORD01003774,CUST00706,REST0236,DP0053,Jan 01 2025,19:19:47,NA,47,3.1,459.8,2025-01-01 19:19:47,2025-01-04 17:57:47
ORD01002018,CUST00511,REST0244,DP0432,2025/01/11,13:49:34,770.98,,2.9,770.98,2025-01-11 13:49:34,2025-01-12 09:49:34
ORD01002126,CUST00654,REST0049,DP0227,2025-01-02,18:49:14,272.71,24,2.9,272.71,2025-01-02 18:49:14,2025-01-03 10:37:14
ORD01007195,CUST00663,REST0052,DP0376,2025/01/22,23:11:46,232.7,48,,232.7,2025-01-22 23:11:46,2025-01-24 19:33:46
ORD01007848,CUST00774,REST0058,DP0037,2025-01-07,20:35:50,286.82,61,,286.82,2025-01-07 20:35:50,2025-01-10 08:48:50
ORD01006289,CUST00921,REST0140,DP0463,2025/01/22,23:29:47,558.28,30,4.7,558.28,2025-01-22 23:29:47,2025-01-23 08:26:47
ORD01002590,CUST00433,REST0234,DP0384,2025-01-27,20:54:49,485.9,52,4.7,485.9,2025-01-27 20:54:49,2025-01-30 07:50:49
ORD01004817,CUST00657,REST0093,DP0209,17/01/2025,19:05:07,,,4.5,249.51,2025-01-17 19:05:07,2025-01-18 06:37:07
ORD01002855,CUST00654,REST0266,DPX9103,16/01/2025,21:52:54,,50,3.9,375.34,2025-01-16 21:52:54,2025-01-19 02:33:54
ORD01000523,CUST00013,REST0175,DP0040,2025-01-27,14:25:09,609.45,27,3.7,609.45,2025-01-27 14:25:09,2025-01-30 08:45:09
ORD01006927,CUST00256,REST0196,DP0207,2025-01-18,19:12:32,,31,4.1,357.11,2025-01-18 19:12:32,2025-01-20 18:57:32
ORD01002371,CUST00322,REST0230,DP0212,04/01/2025,20:18:56,433.2,44,4.5,433.2,2025-01-04 20:18:56,2025-01-06 01:32:56
ORD01006374,CUST00174,REST0050,DP0015,2025-01-03,09:56:25,433.11,,4.3,433.11,2025-01-03 09:56:25,2025-01-05 15:48:25
ORD01005867,CUST00834,REST0114,DP0114,2025-01-07,13:19:11,235.24,36,,235.24,2025-01-07 13:19:11,2025-01-08 01:22:11
ORD01001565,CUST01024,REST0034,DPX9542,2025-01-04,12:43:46,842.04,,5.0,842.04,2025-01-04 12:43:46,2025-01-06 22:36:46
ORD01002309,CUST00448,REST0117,DP0155,2025/01/10,12:46:42,643.68,43,,643.68,2025-01-10 12:46:42,2025-01-12 21:51:42
ORD01002284,CUST00855,REST0042,DP0044,27/01/2025,16:22:07,387.99,56,5.0,387.99,2025-01-27 16:22:07,2025-01-29 06:04:07
ORD01003024,CUST00660,REST0275,DP0422,2025/01/18,14:58:28,,,,323.81,2025-01-18 14:58:28,2025-01-20 07:18:28
ORD01003033,CUST00707,REST0229,DP0017,Jan 24 2025,21:03:59,447.12,31,4.7,447.12,2025-01-24 21:03:59,2025-01-26 05:16:59
ORD01003312,CUST00967,REST0092,DPX9735,06/01/2025,14:59:36,353.79,,,353.79,2025-01-06 14:59:36,2025-01-08 11:26:36
ORD01006454,CUST00828,REST0217,DP0337,2025/01/16,22:43:03,384.47,49,4.0,384.47,2025-01-16 22:43:03,2025-01-17 09:47:03
ORD01001671,CUST01074,REST0046,DP0057,Jan 30 2025,22:05:47,545.66,50,,545.66,2025-01-30 22:05:47,2025-01-31 02:10:47
ORD01007516,CUST00880,REST0158,DP0185,2025-01-12,13:58:19,,51,3.0,450.81,2025-01-12 13:58:19,2025-01-13 19:48:19
ORD01003147,CUST00552,REST0039,DP0373,Jan 20 2025,19:21:33,632.77,44,4.9,632.77,2025-01-20 19:21:33,2025-01-23 17:04:33
ORD01007715,CUST00669,REST0084,DP0011,2025-01-07,14:58:59,294.76,38,3.3,294.76,2025-01-07 14:58:59,2025-01-09 10:08:59
ORD01002540,CUST00206,REST0037,DP0123,24/01/2025,23:41:01,374.33,31,3.5,374.33,2025-01-24 23:41:01,2025-01-27 20:15:01
ORD01002424,CUST00437,REST0020,DP0366,20/01/2025,21:31:54,426.75,,4.3,426.75,2025-01-20 21:31:54,2025-01-21 09:42:54
ORD01006716,CUST01003,REST0262,DP0322,22/01/2025,17:31:34,,45,2.7,261.06,2025-01-22 17:31:34,2025-01-25 06:28:34
ORD01004173,CUST00026,REST0073,DP0065,2025/01/15,22:22:42,486.78,,2.7,486.78,2025-01-15 22:22:42,2025-01-17 12:53:42
ORD01000274,CUST00567,REST0038,DP0183,22/01/2025,08:55:23,,24,3.7,159.46,2025-01-22 08:55:23,2025-01-22 11:16:23
ORD01005864,CUST00393,REST0114,DP0209,Jan 22 2025,19:29:39,657.83,41,3.0,657.83,2025-01-22 19:29:39,2025-01-25 18:51:39
ORD01005460,CUST00534,REST0152,DP0192,2025/01/01,19:50:29,663.72,,3.9,663.72,2025-01-01 19:50:29,2025-01-02 04:09:29
ORD01006157,CUST00483,RESTX9105,DP0086,2025-01-21,21:30:32,,,4.5,506.17,2025-01-21 21:30:32,2025-01-23 22:51:32
ORD01005627,CUST00386,REST0106,DP0431,2025/01/19,20:15:37,767.62,45,,767.62,2025-01-19 20:15:37,2025-01-19 21:43:37
ORD01001838,CUST00821,REST0025,DP0287,Jan 19 2025,22:09:25,,50,3.7,172.54,2025-01-19 22:09:25,2025-01-21 08:17:25
ORD01000559,CUST00067,REST0221,DP0014,15/01/2025,20:13:00,209.64,28,,209.64,2025-01-15 20:13:00,2025-01-18 17:38:00
ORD01003257,CUST00385,REST0080,DP0098,2025/01/18,22:10:49,738.46,74,3.8,738.46,2025-01-18 22:10:49,2025-01-19 03:51:49
ORD01003855,CUST00105,REST0024,DP0297,2025/01/20,09:29:29,305.2,29,,305.2,2025-01-20 09:29:29,2025-01-22 10:33:29
ORD01003195,CUST01102,RESTX9281,DP0216,Jan 25 2025,07:54:39,275.36,,4.9,275.36,2025-01-25 07:54:39,2025-01-27 07:38:39
ORD01006070,CUST00386,REST0271,DP0335,2025-01-17,19:19:32,593.53,53,,593.53,2025-01-17 19:19:32,2025-01-18 09:14:32
ORD01004518,CUST00856,REST0236,DP0250,2025/01/13,12:01:19,,,5.0,522.15,2025-01-13 12:01:19,2025-01-14 16:28:19
ORD01001402,CUST00029,REST0152,DP0407,2025-01-02,19:42:37,,,4.0,289.35,2025-01-02 19:42:37,2025-01-05 14:14:37
ORD01004615,CUST00166,REST0252,DP0408,2025/01/02,19:32:08,694.03,76,4.0,694.03,2025-01-02 19:32:08,2025-01-02 19:40:08
ORD01006005,CUST00768,REST0094,DP0429,Jan 23 2025,07:38:12,,14,,447.23,2025-01-23 07:38:12,2025-01-26 01:36:12
ORD01004875,CUST00438,REST0234,DP0284,2025/01/03,21:41:34,,33,3.8,388.69,2025-01-03 21:41:34,2025-01-04 09:47:34
ORD01003985,CUST00585,REST0271,DP0276,2025-01-14,22:55:57,-575.54,70,5.0,580.34,2025-01-14 22:55:57,2025-01-17 21:11:57
ORD01005636,CUST00162,REST0074,DP0273,Jan 14 2025,23:27:14,,24,,389.13,2025-01-14 23:27:14,2025-01-15 06:13:14
ORD01006515,CUST00083,REST0189,DP0366,2025/01/13,21:16:11,406.88,40,4.1,406.88,2025-01-13 21:16:11,2025-01-15 01:09:11
ORD01005641,CUST01036,REST0224,DP0126,2025-01-23,13:15:47,,,,468.42,2025-01-23 13:15:47,2025-01-25 10:20:47
ORD01007558,CUST00491,REST0246,DP0492,2025/01/05,19:52:55,764.4,,5.0,764.4,2025-01-05 19:52:55,2025-01-08 01:04:55
ORD01006434,CUST00083,REST0140,DP0380,2025-01-02,12:15:12,156.03,43,4.0,156.03,2025-01-02 12:15:12,2025-01-03 21:11:12
ORD01004552,CUST00804,REST0044,DP0108,2025-01-18,22:01:04,355.63,,3.1,355.63,2025-01-18 22:01:04,2025-01-20 03:55:04
ORD01006034,CUST01045,REST0034,DP0105,2025/01/05,16:22:14,,50,4.5,389.75,2025-01-05 16:22:14,2025-01-06 10:56:14
ORD01007753,CUST00145,REST0010,DPX9209,2025-01-10,20:50:53,545.47,,4.0,545.47,2025-01-10 20:50:53,2025-01-12 22:46:53
ORD01000752,CUST01039,REST0175,DP0374,Jan 28 2025,20:25:55,444.78,29,4.6,444.78,2025-01-28 20:25:55,2025-01-29 13:56:55
ORD01001120,CUST00973,REST0220,DP0351,2025/01/16,22:20:14,,13,3.8,531.62,2025-01-16 22:20:14,2025-01-17 05:07:14
ORD01007947,CUST00996,REST0015,DP0427,2025-01-04,07:38:02,404.56,39,2.7,404.56,2025-01-04 07:38:02,2025-01-05 08:14:02
ORD01003545,CUST00840,REST0061,DP0469,2025-01-20,13:03:11,505.6,43,4.2,505.6,2025-01-20 13:03:11,2025-01-22 03:21:11
ORD01002892,CUST00056,REST0042,DP0228,2025-01-25,23:11:14,736.65,62,,736.65,2025-01-25 23:11:14,2025-01-28 22:52:14
ORD01003923,CUST00202,REST0115,DP0388,Jan 15 2025,21:38:48,503.51,55,5.0,503.51,2025-01-15 21:38:48,2025-01-16 18:34:48
ORD01003793,CUST01059,REST0212,DP0013,2025/01/17,22:19:46,498.2,25,5.0,498.2,2025-01-17 22:19:46,2025-01-19 03:55:46
ORD01002539,CUST00496,REST0278,DP0046,Jan 22 2025,19:10:51,,38,3.3,793.49,2025-01-22 19:10:51,2025-01-25 17:55:51
ORD01005496,CUST00612,REST0002,DP0171,Jan 15 2025,12:05:06,499.66,76,,499.66,2025-01-15 12:05:06,2025-01-16 01:50:06
ORD01007587,CUST00211,REST0052,DP0367,2025-01-15,13:21:15,648.73,40,4.5,648.73,2025-01-15 13:21:15,2025-01-16 10:51:15
ORD01005990,CUST00051,REST0268,DP0071,25/01/2025,16:18:17,568.34,59,3.3,568.34,2025-01-25 16:18:17,2025-01-28 07:24:17
ORD01001804,CUST01114,REST0048,DP0271,2025/01/15,20:41:24,508.96,23,,508.96,2025-01-15 20:41:24,2025-01-17 02:26:24
ORD01003272,CUST00078,REST0140,DP0308,2025-01-01,19:17:52,630.87,unknown,,630.87,2025-01-01 19:17:52,2025-01-02 03:25:52
ORD01006824,CUST00202,REST0145,DP0266,2025-01-21,08:17:00,541.44,25,3.5,541.44,2025-01-21 08:17:00,2025-01-21 17:10:00
ORD01005956,CUST00203,REST0121,DP0385,09/01/2025,23:17:51,405.65,48,3.2,405.65,2025-01-09 23:17:51,2025-01-11 00:26:51
ORD01004420,CUST00051,REST0047,DP0071,2025/01/31,21:47:01,582.31,50,,582.31,2025-01-31 21:47:01,2025-02-02 12:27:01
ORD01004316,CUST00917,REST0034,DP0116,Jan 22 2025,19:10:12,,64,2.3,221.22,2025-01-22 19:10:12,2025-01-24 03:30:12
ORD01004412,CUST01071,REST0147,DP0331,2025-01-20,19:41:43,,32,4.6,349.55,2025-01-20 19:41:43,2025-01-21 10:57:43
ORD01004094,CUST00613,REST0024,DP0389,Jan 28 2025,14:00:26,,37,,339.88,2025-01-28 14:00:26,2025-01-31 03:25:26
ORD01003665,CUST00954,REST0063,DPX9434,2025/01/01,22:42:30,,74,3.7,455.81,2025-01-01 22:42:30,2025-01-04 21:17:30
ORD01000566,CUST00380,REST0212,DP0370,2025-01-14,20:15:14,,,4.0,231.38,2025-01-14 20:15:14,2025-01-16 05:44:14
ORD01001191,CUST00215,REST0107,DP0280,Jan 20 2025,14:36:30,311.03,57,,311.03,2025-01-20 14:36:30,2025-01-23 00:58:30
ORD01004504,CUST00325,REST0168,DP0403,22/01/2025,19:51:37,602.84,,3.7,602.84,2025-01-22 19:51:37,2025-01-24 17:01:37
ORD01001140,CUST00174,REST0153,DP0151,09/01/2025,19:54:45,619.99,50,2.9,619.99,2025-01-09 19:54:45,2025-01-12 08:23:45
ORD01000374,CUST00947,REST0107,DPX9717,Jan 28 2025,22:27:42,428.59,,4.0,428.59,2025-01-28 22:27:42,2025-01-28 23:16:42
ORD01000734,CUST01026,REST0122,DP0241,Jan 07 2025,13:04:58,559.36,30,3.3,559.36,2025-01-07 13:04:58,2025-01-10 00:23:58
ORD01001272,CUST00260,REST0271,DP0499,22/01/2025,13:28:54,,45,4.8,412.54,2025-01-22 13:28:54,2025-01-25 05:00:54
ORD01003214,CUST00089,REST0143,DP0398,Jan 02 2025,22:34:42,,35,4.3,531.97,2025-01-02 22:34:42,2025-01-04 05:05:42
ORD01005994,CUST00620,REST0027,DPX9104,2025/01/25,12:46:06,531.83,,,531.83,2025-01-25 12:46:06,2025-01-26 20:41:06
ORD01000207,CUST00758,REST0121,DPX9297,2025-01-17,16:03:57,,43,4.1,521.43,2025-01-17 16:03:57,2025-01-18 19:02:57
ORD01003577,CUST01063,REST0285,DP0451,2025/01/23,22:56:53,430.08,unknown,,430.08,2025-01-23 22:56:53,2025-01-26 04:35:53
ORD01000618,CUST00396,REST0045,DP0226,2025-01-27,19:18:43,553.48,60,4.7,553.48,2025-01-27 19:18:43,2025-01-27 23:23:43
ORD01005644,CUST00805,REST0129,DP0217,2025-01-09,16:21:22,228.03,48,,228.03,2025-01-09 16:21:22,2025-01-09 19:56:22
ORD01006894,CUST00666,REST0237,DP0263,Jan 09 2025,23:08:00,553.12,38,,553.12,2025-01-09 23:08:00,2025-01-10 22:06:00
ORD01002760,CUST00295,REST0169,DP0144,07/01/2025,22:11:47,523.33,,4.5,523.33,2025-01-07 22:11:47,2025-01-07 22:46:47
ORD01003064,CUST00054,REST0028,DP0075,2025/01/04,17:59:28,,,4.1,624.86,2025-01-04 17:59:28,2025-01-04 22:44:28
ORD01003495,CUST00208,REST0063,DP0105,Jan 19 2025,09:10:50,317.85,34,4.7,317.85,2025-01-19 09:10:50,2025-01-21 03:09:50
ORD01007942,CUST00707,REST0099,DP0497,Jan 26 2025,20:39:07,,58,4.4,211.7,2025-01-26 20:39:07,2025-01-27 22:02:07
ORD01002409,CUST00272,REST0244,DP0133,2025/01/19,15:28:22,,,4.0,572.0,2025-01-19 15:28:22,2025-01-20 05:46:22
ORD01003927,CUST01008,REST0156,DP0268,2025-01-24,21:53:29,818.02,,,818.02,2025-01-24 21:53:29,2025-01-26 17:43:29
ORD01007918,CUST00597,REST0254,DP0367,2025-01-22,15:03:31,,39,4.3,366.11,2025-01-22 15:03:31,2025-01-22 18:51:31
ORD01007090,CUST00569,REST0222,DP0149,Jan 30 2025,15:47:03,,37,4.0,191.33,2025-01-30 15:47:03,2025-02-01 07:50:03
ORD01000665,CUST00340,RESTX9581,DP0291,2025/01/11,19:06:07,810.22,61,3.5,810.22,2025-01-11 19:06:07,2025-01-13 12:13:07
ORD01003157,CUST00405,REST0009,DP0473,07/01/2025,17:28:34,299.77,40,3.6,299.77,2025-01-07 17:28:34,2025-01-08 19:44:34
ORD01004668,CUST00421,REST0109,DP0233,19/01/2025,21:05:04,685.32,,5.7,685.32,2025-01-19 21:05:04,2025-01-21 19:22:04
ORD01006221,CUST00949,REST0139,DPX9540,2025/01/24,21:51:07,553.71,40,,553.71,2025-01-24 21:51:07,2025-01-25 18:22:07
ORD01006783,CUSTX99819,REST0200,DP0441,29/01/2025,16:31:21,,unknown,4.1,448.23,2025-01-29 16:31:21,2025-01-31 23:37:21
ORD01006300,CUST00131,REST0182,DP0048,2025/01/23,07:38:38,507.34,57,,507.34,2025-01-23 07:38:38,2025-01-25 17:00:38
ORD01005245,CUST00141,REST0057,DPX9999,19/01/2025,13:56:14,583.36,,,583.36,2025-01-19 13:56:14,2025-01-20 16:55:14
ORD01003272,CUST00078,REST0140,DP0308,2025-01-01,19:17:52,630.87,unknown,,630.87,2025-01-01 19:17:52,2025-01-02 03:25:52
ORD01000040,CUSTX93523,REST0132,DP0471,Jan 03 2025,22:31:21,,40,4.4,367.48,2025-01-03 22:31:21,2025-01-04 14:54:21
ORD01002958,CUST00781,REST0018,DP0204,Jan 21 2025,20:56:56,329.65,,4.1,329.65,2025-01-21 20:56:56,2025-01-23 10:18:56
ORD01004432,CUST00870,REST0280,DP0496,2025/01/02,13:36:42,,27,4.6,244.29,2025-01-02 13:36:42,2025-01-04 18:14:42
ORD01002615,CUST01009,REST0202,DP0025,Jan 06 2025,13:48:33,223.61,34,4.1,223.61,2025-01-06 13:48:33,2025-01-07 06:53:33
ORD01002203,CUST00684,REST0051,DP0041,07/01/2025,23:03:31,NA,51,4.0,203.07,2025-01-07 23:03:31,2025-01-10 01:52:31
ORD01006745,CUST01108,REST0098,DP0213,2025/01/26,13:13:03,745.06,62,,745.06,2025-01-26 13:13:03,2025-01-26 23:01:03
ORD01003879,CUSTX97571,REST0179,DP0188,2025/01/14,19:04:40,837.05,53,4.2,837.05,2025-01-14 19:04:40,2025-01-17 10:57:40
ORD01000629,CUST00437,REST0276,DP0299,Jan 15 2025,23:42:10,623.02,25,,623.02,2025-01-15 23:42:10,2025-01-17 03:54:10
ORD01007557,CUST00913,REST0211,DP0039,Jan 26 2025,08:35:00,-207.65,12,4.2,422.55,2025-01-26 08:35:00,2025-01-27 17:32:00
ORD01000283,CUST00739,REST0250,DP0097,10/01/2025,22:48:27,381.99,45,4.1,381.99,2025-01-10 22:48:27,2025-01-11 12:36:27
ORD01004015,CUST00648,REST0167,DP0379,2025/01/20,22:07:45,521.16,57,4.9,521.16,2025-01-20 22:07:45,2025-01-22 00:01:45
ORD01003683,CUST01135,REST0174,DP0382,2025-01-17,12:36:18,756.99,53,,756.99,2025-01-17 12:36:18,2025-01-18 13:39:18
ORD01007146,CUST00520,REST0136,DP0038,30/01/2025,19:34:34,211.85,63,3.0,211.85,2025-01-30 19:34:34,2025-01-30 23:25:34
ORD01006888,CUSTX98593,REST0255,DP0397,2025/01/28,14:57:12,256.5,40,3.7,256.5,2025-01-28 14:57:12,2025-01-31 01:34:12
ORD01005857,CUST00194,REST0165,DP0021,24/01/2025,20:44:48,472.72,,4.2,472.72,2025-01-24 20:44:48,2025-01-24 23:59:48
ORD01006670,CUST00928,REST0036,DP0060,2025-01-30,12:14:18,417.76,38,,417.76,2025-01-30 12:14:18,2025-02-01 14:41:18
ORD01001252,CUST00766,REST0137,DP0487,2025-01-13,18:22:35,663.54,,3.7,663.54,2025-01-13 18:22:35,2025-01-15 12:50:35
ORD01003940,CUST00351,REST0265,DP0403,2025/01/09,15:31:07,666.87,40,4.4,666.87,2025-01-09 15:31:07,2025-01-12 02:12:07
ORD01006863,CUST00314,REST0238,DP0193,15/01/2025,23:05:16,349.29,12,4.8,349.29,2025-01-15 23:05:16,2025-01-16 04:19:16
ORD01001437,CUSTX98428,REST0275,DP0023,18/01/2025,12:55:36,,17,3.3,79.0,2025-01-18 12:55:36,2025-01-20 04:17:36
ORD01007552,CUST00702,REST0053,DP0153,Jan 01 2025,22:20:48,315.67,60,4.5,315.67,2025-01-01 22:20:48,2025-01-02 07:15:48
ORD01007646,CUST00492,REST0031,DP0483,23/01/2025,20:17:45,676.9,38,,676.9,2025-01-23 20:17:45,2025-01-24 04:56:45
ORD01004461,CUST00031,REST0068,DP0447,2025-01-12,21:32:34,465.62,,4.9,465.62,2025-01-12 21:32:34,2025-01-13 13:08:34
ORD01004265,CUST00061,REST0049,DP0022,Jan 12 2025,22:53:16,,49,,167.11,2025-01-12 22:53:16,2025-01-14 03:08:16
ORD01007339,CUST00498,REST0269,DP0074,2025-01-28,19:25:28,,51,3.4,446.64,2025-01-28 19:25:28,2025-01-29 09:28:28
ORD01002034,CUST00504,REST0249,DP0117,2025-01-07,15:07:36,-301.92,,,287.5,2025-01-07 15:07:36,2025-01-08 03:20:36
ORD01007680,CUST00642,REST0270,DP0236,2025-01-26,21:22:50,,57,3.8,200.48,2025-01-26 21:22:50,2025-01-29 17:19:50
ORD01002043,CUSTX93668,REST0091,DP0444,2025/01/23,17:39:21,273.53,,4.0,273.53,2025-01-23 17:39:21,2025-01-25 11:31:21
ORD01003632,CUST00327,REST0254,DP0283,13/01/2025,15:51:58,-722.81,25,,566.58,2025-01-13 15:51:58,2025-01-14 02:05:58
ORD01006774,CUST00520,REST0174,DP0324,2025/01/18,20:33:04,716.43,49,,716.43,2025-01-18 20:33:04,2025-01-21 13:50:04
ORD01001331,CUST00083,REST0141,DP0459,05/01/2025,22:54:26,730.13,,4.2,730.13,2025-01-05 22:54:26,2025-01-06 00:21:26
ORD01003560,CUST00049,REST0089,DP0364,Jan 24 2025,21:53:35,,45,3.1,559.88,2025-01-24 21:53:35,2025-01-26 04:09:35
ORD01007047,CUST00939,REST0085,DP0405,Jan 11 2025,22:07:04,,,3.5,362.87,2025-01-11 22:07:04,2025-01-13 05:53:04
ORD01007865,CUST00979,REST0259,DP0489,2025-01-13,14:39:25,301.59,,3.6,301.59,2025-01-13 14:39:25,2025-01-14 20:48:25
ORD01001323,CUST00502,REST0064,DP0154,17/01/2025,21:21:23,-321.05,44,,604.6,2025-01-17 21:21:23,2025-01-18 14:30:23
ORD01004820,CUST01104,REST0074,DP0281,2025/01/27,21:08:43,286.73,22,4.9,286.73,2025-01-27 21:08:43,2025-01-30 19:13:43
ORD01001303,CUST00541,RESTX9398,DP0342,24/01/2025,19:29:19,,51,4.6,193.69,2025-01-24 19:29:19,2025-01-25 16:27:19
ORD01002721,CUST01074,REST0070,DP0469,27/01/2025,18:14:13,,56,,676.14,2025-01-27 18:14:13,2025-01-30 14:36:13
ORD01004072,CUST01080,REST0225,DP0462,06/01/2025,21:52:03,409.5,36,4.5,409.5,2025-01-06 21:52:03,2025-01-08 03:29:03
ORD01002572,CUST01054,REST0141,DP0178,2025-01-03,16:19:43,,29,4.7,177.65,2025-01-03 16:19:43,2025-01-05 21:24:43
ORD01005257,CUST00658,REST0289,DP0014,Jan 01 2025,12:06:29,,,,151.34,2025-01-01 12:06:29,2025-01-04 11:21:29
ORD01004679,CUSTX99160,REST0150,DP0146,2025-01-15,15:16:10,,,4.3,323.92,2025-01-15 15:16:10,2025-01-16 03:49:10
ORD01000005,CUST01023,REST0272,DPX9634,Jan 04 2025,21:27:02,,61,4.3,486.24,2025-01-04 21:27:02,2025-01-07 20:50:02
ORD01003941,CUST00515,REST0166,DP0178,Jan 20 2025,22:32:21,,40,4.4,482.47,2025-01-20 22:32:21,2025-01-22 15:58:21
ORD01000803,CUST01110,REST0040,DP0128,2025-01-28,15:40:31,714.71,32,,714.71,2025-01-28 15:40:31,2025-01-28 19:38:31
ORD01002306,CUST00282,REST0198,DP0421,28/01/2025,15:31:03,851.18,40,4.4,851.18,2025-01-28 15:31:03,2025-01-29 12:10:03
ORD01005875,CUST00075,REST0072,DP0322,Jan 24 2025,23:20:43,452.96,,4.4,452.96,2025-01-24 23:20:43,2025-01-25 14:52:43
ORD01007882,CUST00600,REST0032,DP0215,09/01/2025,23:01:16,351.87,36,4.4,351.87,2025-01-09 23:01:16,2025-01-10 09:13:16
ORD01004932,CUST00215,REST0230,DP0205,04/01/2025,22:26:36,492.34,,4.3,492.34,2025-01-04 22:26:36,2025-01-06 11:48:36
ORD01004768,CUST00775,REST0270,DP0094,Jan 14 2025,21:53:26,516.02,24,3.9,516.02,2025-01-14 21:53:26,2025-01-15 16:53:26
ORD01007048,CUST00976,REST0052,DP0237,2025/01/07,12:19:41,563.42,34,3.9,563.42,2025-01-07 12:19:41,2025-01-08 12:09:41
ORD01004872,CUST00111,REST0078,DPX9795,2025-01-26,15:55:53,469.08,18,4.5,469.08,2025-01-26 15:55:53,2025-01-26 22:12:53
ORD01004770,CUST00859,REST0184,DP0376,11/01/2025,21:13:59,,54,,358.58,2025-01-11 21:13:59,2025-01-11 21:29:59
ORD01004530,CUST00073,REST0202,DP0389,2025-01-03,23:58:40,290.23,37,,290.23,2025-01-03 23:58:40,2025-01-05 08:50:40
ORD01001458,CUST00905,REST0023,DP0142,2025-01-09,17:50:30,,-62,4.7,184.89,2025-01-09 17:50:30,2025-01-09 23:53:30
ORD01003743,CUST00831,REST0290,DP0165,Jan 10 2025,20:03:42,447.59,84,3.8,447.59,2025-01-10 20:03:42,2025-01-12 13:56:42
ORD01004230,CUST01061,REST0208,DP0058,Jan 25 2025,15:22:55,497.57,41,3.6,497.57,2025-01-25 15:22:55,2025-01-27 15:49:55
ORD01001423,CUST01139,REST0098,DP0262,Jan 05 2025,07:44:00,272.86,47,4.4,272.86,2025-01-05 07:44:00,2025-01-07 11:59:00
ORD01000403,CUST00553,REST0021,DP0062,08/01/2025,15:57:28,,28,3.1,342.15,2025-01-08 15:57:28,2025-01-10 18:36:28
ORD01006406,CUST00675,REST0127,DP0236,2025/01/19,21:01:47,384.0,34,4.3,384.0,2025-01-19 21:01:47,2025-01-22 19:42:47
ORD01006448,CUST00333,REST0070,DP0475,2025/01/06,22:16:41,475.85,39,4.5,475.85,2025-01-06 22:16:41,2025-01-08 09:16:41
ORD01006748,CUST00650,REST0070,DP0474,2025/01/06,20:44:51,1041.27,,,1041.27,2025-01-06 20:44:51,2025-01-09 12:20:51
ORD01001372,CUSTX92621,REST0206,DP0152,2025/01/17,20:45:11,531.36,,3.8,531.36,2025-01-17 20:45:11,2025-01-18 15:32:11
ORD01002491,CUST00235,REST0157,DP0460,2025-01-30,21:03:27,610.75,77,3.5,610.75,2025-01-30 21:03:27,2025-02-02 03:57:27
ORD01002525,CUST00258,REST0180,DP0418,24/01/2025,19:12:29,510.78,43,,510.78,2025-01-24 19:12:29,2025-01-25 21:26:29
ORD01004386,CUST00734,REST0184,DP0333,2025-01-18,13:50:03,416.46,-52,3.8,416.46,2025-01-18 13:50:03,2025-01-21 00:30:03
ORD01003991,CUST00274,RESTX9897,DP0258,2025-01-18,14:59:12,459.08,33,,459.08,2025-01-18 14:59:12,2025-01-19 10:15:12
ORD01004207,CUST00542,REST0036,DP0073,Jan 20 2025,22:51:02,244.74,50,4.5,244.74,2025-01-20 22:51:02,2025-01-23 04:30:02
