order_id,customer_id,restaurant_id,partner_id,order_date,order_time,order_amount,delivery_time,rating,payment_amount,created_at,updated_at,promo_code
ORD02005782,CUST00298,REST0139,DP0332,2025-02-10,16:58:08,606.61,43,4.2,606.61,2025-02-10 16:58:08,2025-02-13 15:38:08,FREESHIP
ORD02000321,CUST00118,REST0220,DPX9825,Feb 08 2025,10:42:53,,22,4.7,508.86,2025-02-08 10:42:53,2025-02-11 07:20:53,NEWUSER
ORD02000741,CUST00760,REST0289,DP0072,Feb 16 2025,15:06:55,606.67,,4.0,606.67,2025-02-16 15:06:55,2025-02-17 01:00:55,SAVE50
ORD02000337,CUST00805,REST0118,DP0113,2025/02/12,13:53:29,704.39,26,,704.39,2025-02-12 13:53:29,2025-02-14 02:27:29,FREESHIP
ORD02006399,CUST00860,REST0122,DP0246,25/02/2025,22:24:26,311.39,37,,311.39,2025-02-25 22:24:26,2025-02-26 06:41:26,
ORD02002977,CUST00365,REST0230,DP0425,2025/02/02,14:23:05,658.83,,5.0,658.83,2025-02-02 14:23:05,2025-02-05 08:46:05,WELCOME100
ORD02007111,CUST00343,REST0264,DP0237,2025-02-21,17:18:47,348.69,35,4.4,348.69,2025-02-21 17:18:47,2025-02-22 09:58:47,DINNERDEAL
ORD02004586,CUST01118,REST0129,DP0393,05/02/2025,23:05:36,,,,253.33,2025-02-05 23:05:36,2025-02-07 11:00:36,WEEKEND75
ORD02005883,CUST00336,REST0221,DP0145,2025-02-17,20:13:07,306.73,,4.3,306.73,2025-02-17 20:13:07,2025-02-18 08:45:07,WEEKEND75
ORD02007639,CUST00495,REST0168,DP0359,Feb 17 2025,17:11:06,,40,,525.37,2025-02-17 17:11:06,2025-02-20 11:33:06,SAVE50
ORD02006109,CUST00884,REST0151,DP0049,2025/02/15,09:40:22,474.04,45,4.3,474.04,2025-02-15 09:40:22,2025-02-17 00:04:22,
ORD02007849,CUST00163,REST0222,DPX9385,2025-02-16,19:01:24,,33,2.5,302.99,2025-02-16 19:01:24,2025-02-17 09:05:24,DINNERDEAL
ORD02004553,CUST00618,REST0271,DP0272,Feb 08 2025,12:41:13,715.74,52,3.0,715.74,2025-02-08 12:41:13,2025-02-10 11:56:13,DINNERDEAL
ORD02003806,CUSTX91645,RESTX9582,DP0235,2025-02-27,21:53:22,375.66,76,3.2,375.66,2025-02-27 21:53:22,2025-02-28 16:04:22,WEEKEND75
ORD02002792,CUST00056,REST0187,DP0436,Feb 25 2025,22:10:05,,47,5.0,313.75,2025-02-25 22:10:05,2025-02-28 09:27:05,WEEKEND75
ORD02006807,CUST00251,REST0005,DP0296,2025-02-19,15:00:00,,30,,433.8,2025-02-19 15:00:00,2025-02-20 01:02:00,WELCOME100
ORD02003011,CUST00281,REST0090,DP0302,15/02/2025,17:15:55,804.7,39,,804.7,2025-02-15 17:15:55,2025-02-17 22:39:55,SAVE50
ORD02002391,CUST00649,REST0061,DP0280,Feb 22 2025,20:47:32,489.28,64,,489.28,2025-02-22 20:47:32,2025-02-24 06:47:32,WEEKEND75
ORD02002437,CUST00462,RESTX9210,DP0295,10/02/2025,15:51:19,438.55,63,,438.55,2025-02-10 15:51:19,2025-02-12 04:45:19,
ORD02007642,CUST00109,REST0117,DP0154,Feb 19 2025,21:14:06,768.78,49,3.3,768.78,2025-02-19 21:14:06,2025-02-21 11:51:06,FREESHIP
ORD02001566,CUST00378,REST0276,DP0015,2025-02-15,19:30:25,606.09,40,4.5,606.09,2025-02-15 19:30:25,2025-02-17 22:31:25,NEWUSER
ORD02003550,CUSTX90299,REST0207,DP0296,15/02/2025,23:49:06,271.93,26,5.0,271.93,2025-02-15 23:49:06,2025-02-18 19:48:06,WEEKEND75
ORD02000180,CUST00026,REST0222,DP0331,08/02/2025,20:08:09,587.22,,4.1,587.22,2025-02-08 20:08:09,2025-02-11 09:53:09,FREESHIP
ORD02007085,CUST00344,REST0031,DP0488,2025/02/28,19:36:56,,47,4.3,496.44,2025-02-28 19:36:56,2025-03-03 09:23:56,WEEKEND75
ORD02004437,CUST00026,REST0196,DP0200,2025/02/19,14:07:49,490.87,41,0.2,490.87,2025-02-19 14:07:49,2025-02-19 15:18:49,WEEKEND75
ORD02007260,CUST00463,REST0175,DP0386,Feb 17 2025,16:35:17,323.43,42,4.2,323.43,2025-02-17 16:35:17,2025-02-17 18:49:17,NEWUSER
ORD02002343,CUST00938,REST0210,DP0472,Feb 12 2025,14:26:32,366.27,51,4.2,366.27,2025-02-12 14:26:32,2025-02-14 00:34:32,SAVE50
ORD02001484,CUST00731,REST0209,DP0069,Feb 28 2025,18:10:19,,,5.0,79.0,2025-02-28 18:10:19,2025-03-01 00:46:19,FREESHIP
ORD02002687,CUST00548,REST0027,DP0290,03/02/2025,07:18:33,515.07,,4.8,515.07,2025-02-03 07:18:33,2025-02-04 17:54:33,WEEKEND75
ORD02007537,CUST00521,REST0010,DP0145,17/02/2025,16:23:01,242.94,38,3.3,242.94,2025-02-17 16:23:01,2025-02-18 12:33:01,SAVE50
ORD02005615,CUST00910,REST0124,DP0094,2025/02/03,12:32:53,251.31,,3.7,251.31,2025-02-03 12:32:53,2025-02-04 19:30:53,
ORD02001502,CUST00497,REST0185,DP0073,13/02/2025,13:25:40,289.83,19,5.0,289.83,2025-02-13 13:25:40,2025-02-15 11:33:40,NEWUSER
ORD02005695,CUST00204,REST0020,DP0018,2025/02/08,23:55:59,784.57,56,,784.57,2025-02-08 23:55:59,2025-02-11 15:17:59,SAVE50
ORD02001779,CUST00725,REST0105,DP0449,26/02/2025,10:11:25,,43,4.3,178.9,2025-02-26 10:11:25,2025-02-28 05:09:25,WELCOME100
ORD02004930,CUST00479,REST0284,DP0158,14/02/2025,10:10:28,339.3,29,4.6,339.3,2025-02-14 10:10:28,2025-02-17 02:34:28,
ORD02004447,CUST00917,REST0174,DP0015,2025-02-13,23:57:00,317.89,56,3.9,317.89,2025-02-13 23:57:00,2025-02-14 05:27:00,DINNERDEAL
ORD02005685,CUST00696,REST0087,DP0444,Feb 12 2025,23:22:21,410.03,,,410.03,2025-02-12 23:22:21,2025-02-15 16:38:21,SAVE50
ORD02005003,CUST00707,REST0235,DP0169,19/02/2025,14:13:07,,38,,372.16,2025-02-19 14:13:07,2025-02-19 20:48:07,NEWUSER
ORD02001399,CUST01040,REST0067,DP0039,21/02/2025,13:36:58,353.09,,4.7,353.09,2025-02-21 13:36:58,2025-02-23 09:02:58,WELCOME100
ORD02006809,CUST00065,REST0030,DP0151,2025/02/17,15:29:21,,,5.0,79.0,2025-02-17 15:29:21,2025-02-18 13:22:21,SAVE50
ORD02002092,CUST00993,REST0279,DP0482,2025/02/21,09:53:48,512.57,28,4.2,512.57,2025-02-21 09:53:48,2025-02-23 04:08:48,WELCOME100
ORD02004165,CUST00368,REST0180,DP0055,04/02/2025,14:51:46,324.92,,4.0,324.92,2025-02-04 14:51:46,2025-02-04 15:58:46,SAVE50
ORD02002142,CUST00048,RESTX9358,DP0245,Feb 01 2025,19:26:35,675.45,61,4.0,675.45,2025-02-01 19:26:35,2025-02-02 12:52:35,WELCOME100
ORD02005276,CUST01077,REST0052,DP0185,Feb 19 2025,09:13:27,,38,,171.88,2025-02-19 09:13:27,2025-02-21 12:36:27,
ORD02001295,CUST00149,REST0099,DP0196,16/02/2025,22:35:54,,47,4.4,438.48,2025-02-16 22:35:54,2025-02-17 22:45:54,DINNERDEAL
ORD02006657,CUST00301,REST0021,DP0283,Feb 16 2025,20:55:03,,32,4.9,421.26,2025-02-16 20:55:03,2025-02-17 18:18:03,WELCOME100
ORD02006512,CUST00854,REST0006,DP0280,Feb 19 2025,21:09:25,754.01,,4.4,754.01,2025-02-19 21:09:25,2025-02-22 06:29:25,SAVE50
ORD02003979,CUST00479,REST0114,DP0157,23/02/2025,17:40:43,218.74,45,4.5,218.74,2025-02-23 17:40:43,2025-02-25 14:01:43,NEWUSER
ORD02003091,CUST00406,REST0096,DP0463,2025/02/10,20:14:13,599.02,,4.6,599.02,2025-02-10 20:14:13,2025-02-13 14:37:13,WEEKEND75
ORD02006436,CUST00312,REST0185,DP0469,24/02/2025,09:18:38,256.47,,,256.47,2025-02-24 09:18:38,2025-02-25 21:57:38,
ORD02003807,CUST00406,REST0090,DP0466,24/02/2025,17:21:03,338.24,33,5.3,338.24,2025-02-24 17:21:03,2025-02-25 18:07:03,NEWUSER
ORD02006998,CUST00467,REST0287,DP0422,22/02/2025,18:53:14,526.01,67,4.3,526.01,2025-02-22 18:53:14,2025-02-24 06:12:14,
ORD02001956,CUST00561,RESTX9593,DP0085,Feb 05 2025,21:41:40,328.98,,,328.98,2025-02-05 21:41:40,2025-02-07 13:18:40,FREESHIP
ORD02000096,CUSTX92741,REST0283,DP0310,2025-02-08,12:38:01,493.87,35,4.4,493.87,2025-02-08 12:38:01,2025-02-10 09:27:01,SAVE50
ORD02004108,CUST01067,REST0034,DP0158,Feb 16 2025,21:12:01,499.33,,,499.33,2025-02-16 21:12:01,2025-02-18 08:22:01,NEWUSER
ORD02005582,CUST00680,REST0211,DP0146,2025-02-20,22:22:10,544.85,47,4.2,544.85,2025-02-20 22:22:10,2025-02-23 07:38:10,NEWUSER
ORD02005043,CUST00427,REST0057,DP0024,2025-02-22,21:13:50,,,3.3,205.63,2025-02-22 21:13:50,2025-02-24 15:18:50,FREESHIP
ORD02003412,CUST00659,REST0215,DP0426,21/02/2025,13:41:26,387.34,47,3.4,387.34,2025-02-21 13:41:26,2025-02-22 12:16:26,FREESHIP
ORD02003030,CUST00164,REST0120,DP0160,2025/02/13,07:03:38,,25,5.0,389.24,2025-02-13 07:03:38,2025-02-13 11:15:38,NEWUSER
ORD02007456,CUST00264,REST0227,DP0054,2025-02-18,22:25:36,506.06,58,4.6,506.06,2025-02-18 22:25:36,2025-02-19 01:21:36,
ORD02001672,CUST00047,REST0079,DP0263,2025/02/07,22:21:26,339.7,58,5.0,339.7,2025-02-07 22:21:26,2025-02-10 11:53:26,WEEKEND75
ORD02007534,CUST00660,REST0246,DP0239,12/02/2025,13:50:22,135.66,42,3.0,135.66,2025-02-12 13:50:22,2025-02-14 17:17:22,
ORD02007126,CUST00360,REST0248,DP0085,Feb 18 2025,23:13:28,312.91,53,,312.91,2025-02-18 23:13:28,2025-02-21 10:32:28,FREESHIP
ORD02006094,CUST00700,REST0093,DP0296,Feb 07 2025,13:37:42,358.84,36,3.8,358.84,2025-02-07 13:37:42,2025-02-10 03:35:42,WEEKEND75
ORD02000275,CUST00614,REST0218,DP0339,2025/02/10,20:36:40,463.87,48,3.1,463.87,2025-02-10 20:36:40,2025-02-10 22:43:40,WELCOME100
ORD02005006,CUST00830,REST0161,DP0414,Feb 23 2025,12:09:45,,55,5.0,79.0,2025-02-23 12:09:45,2025-02-25 21:44:45,WELCOME100
ORD02003022,CUST01045,REST0056,DP0116,Feb 20 2025,23:46:35,,62,,79.0,2025-02-20 23:46:35,2025-02-21 14:27:35,WELCOME100
ORD02001570,CUST00095,REST0032,DP0262,03/02/2025,14:38:20,307.08,45,,307.08,2025-02-03 14:38:20,2025-02-06 03:25:20,FREESHIP
ORD02005323,CUST00018,REST0286,DPX9369,2025/02/24,07:00:17,515.79,22,,515.79,2025-02-24 07:00:17,2025-02-24 08:06:17,SAVE50
ORD02005996,CUST00153,REST0196,DP0254,Feb 04 2025,08:58:25,445.09,63,3.7,445.09,2025-02-04 08:58:25,2025-02-04 11:17:25,SAVE50
ORD02005777,CUST00086,REST0029,DP0238,09/02/2025,13:21:46,450.5,,3.7,450.5,2025-02-09 13:21:46,2025-02-11 13:25:46,WEEKEND75
ORD02004958,CUST01119,REST0049,DP0492,2025-02-09,20:50:25,406.0,54,3.9,406.0,2025-02-09 20:50:25,2025-02-12 13:22:25,SAVE50
ORD02007728,CUST00226,REST0262,DPX9715,2025-02-18,17:06:07,79,28,2.0,599.79,2025-02-18 17:06:07,2025-02-19 14:06:07,SAVE50
ORD02003168,CUST00795,REST0016,DP0318,2025/02/08,19:28:39,511.51,,3.1,511.51,2025-02-08 19:28:39,2025-02-11 17:25:39,FREESHIP
ORD02003355,CUST01117,REST0048,DP0157,27/02/2025,21:36:38,326.0,55,3.6,326.0,2025-02-27 21:36:38,2025-03-02 01:14:38,WELCOME100
ORD02001514,CUST00779,RESTX9414,DP0420,Feb 24 2025,22:40:15,679.02,32,4.3,679.02,2025-02-24 22:40:15,2025-02-27 05:31:15,SAVE50
ORD02007194,CUST00880,REST0073,DP0292,Feb 28 2025,23:20:23,297.15,43,3.6,297.15,2025-02-28 23:20:23,2025-03-01 19:21:23,WELCOME100
ORD02003537,CUST00099,REST0125,DP0259,2025-02-24,14:34:02,420.38,39,4.2,420.38,2025-02-24 14:34:02,2025-02-24 23:45:02,NEWUSER
ORD02002539,CUST00954,REST0169,DP0498,Feb 12 2025,20:36:21,804.58,34,2.2,804.58,2025-02-12 20:36:21,2025-02-14 17:51:21,
ORD02000297,CUST00628,REST0194,DP0396,2025-02-26,12:35:48,236.94,53,,236.94,2025-02-26 12:35:48,2025-03-01 01:12:48,SAVE50
ORD02007916,CUST01090,REST0179,DP0197,Feb 01 2025,20:22:03,,,,315.54,2025-02-01 20:22:03,2025-02-02 06:19:03,FREESHIP
ORD02004818,CUST00753,REST0243,DP0156,17/02/2025,16:08:52,,48,,184.67,2025-02-17 16:08:52,2025-02-18 02:13:52,NEWUSER
ORD02007349,CUST00997,REST0166,DP0398,2025-02-07,14:53:50,217.93,41,4.8,217.93,2025-02-07 14:53:50,2025-02-08 19:27:50,
ORD02001723,CUST00025,REST0024,DP0125,Feb 13 2025,16:17:07,571.27,-11,,571.27,2025-02-13 16:17:07,2025-02-16 15:10:07,
ORD02000119,CUST00522,REST0102,DP0478,2025/02/28,21:36:25,535.18,45,3.6,535.18,2025-02-28 21:36:25,2025-03-01 19:29:25,NEWUSER
ORD02002397,CUST00938,REST0132,DP0257,09/02/2025,22:45:14,,54,,79.0,2025-02-09 22:45:14,2025-02-11 22:47:14,DINNERDEAL
ORD02000268,CUST00410,REST0267,DP0328,26/02/2025,14:59:30,315.85,36,3.3,315.85,2025-02-26 14:59:30,2025-02-27 14:44:30,DINNERDEAL
ORD02001660,CUST00942,RESTX9414,DP0286,03/02/2025,21:20:52,589.03,60,3.5,589.03,2025-02-03 21:20:52,2025-02-05 21:09:52,WEEKEND75
ORD02004474,CUST00348,REST0088,DP0318,Feb 19 2025,16:28:46,259.49,,2.7,259.49,2025-02-19 16:28:46,2025-02-20 09:14:46,WEEKEND75
ORD02000462,CUST00198,REST0236,DP0378,2025-02-05,13:39:38,429.02,42,,429.02,2025-02-05 13:39:38,2025-02-05 23:08:38,
ORD02004427,CUST00858,REST0272,DP0065,Feb 19 2025,22:30:58,575.31,53,3.7,575.31,2025-02-19 22:30:58,2025-02-22 18:52:58,WELCOME100
ORD02002042,CUST01075,REST0132,DP0177,10/02/2025,14:10:18,435.49,35,3.6,435.49,2025-02-10 14:10:18,2025-02-10 22:32:18,NEWUSER
ORD02003546,CUST01043,REST0159,DP0391,Feb 23 2025,19:27:17,,39,3.8,363.43,2025-02-23 19:27:17,2025-02-25 12:09:17,
ORD02004421,CUST00601,REST0006,DP0466,15/02/2025,09:56:20,,54,,300.01,2025-02-15 09:56:20,2025-02-17 02:57:20,
ORD02002532,CUST00343,REST0184,DP0440,2025-02-01,22:03:53,566.6,,,566.6,2025-02-01 22:03:53,2025-02-03 10:39:53,WEEKEND75
ORD02006089,CUST00327,REST0026,DP0196,2025/02/08,21:35:36,,60,,408.97,2025-02-08 21:35:36,2025-02-08 23:56:36,WELCOME100
ORD02007038,CUST00372,REST0151,DP0305,17/02/2025,21:40:16,,71,4.9,422.91,2025-02-17 21:40:16,2025-02-20 06:25:16,SAVE50
ORD02004984,CUST00868,REST0074,DP0015,2025/02/28,07:01:52,241.07,,4.4,241.07,2025-02-28 07:01:52,2025-03-01 16:13:52,NEWUSER
ORD02006849,CUST00825,REST0028,DP0066,01/02/2025,22:50:14,672.99,60,,672.99,2025-02-01 22:50:14,2025-02-04 07:08:14,
ORD02007390,CUST00274,REST0133,DP0239,2025/02/25,20:57:20,767.96,,4.8,767.96,2025-02-25 20:57:20,2025-02-27 22:34:20,SAVE50
ORD02005225,CUST00888,REST0267,DP0175,2025-02-25,21:43:25,349.01,68,3.3,349.01,2025-02-25 21:43:25,2025-02-28 17:50:25,FREESHIP
ORD02001058,CUST00332,REST0242,DP0150,Feb 12 2025,21:21:43,511.67,34,3.9,511.67,2025-02-12 21:21:43,2025-02-14 21:44:43,WEEKEND75
ORD02000459,CUST00616,REST0112,DP0249,26/02/2025,22:38:25,335.28,,,335.28,2025-02-26 22:38:25,2025-02-28 17:10:25,FREESHIP
ORD02002744,CUST00911,REST0020,DP0316,2025/02/24,22:36:31,220.23,12,4.2,220.23,2025-02-24 22:36:31,2025-02-27 03:11:31,SAVE50
ORD02002926,CUST00755,REST0281,DP0433,2025/02/04,17:56:52,,36,4.4,356.25,2025-02-04 17:56:52,2025-02-07 13:40:52,NEWUSER
ORD02001555,CUST00309,REST0181,DP0112,08/02/2025,13:03:14,428.76,,4.4,428.76,2025-02-08 13:03:14,2025-02-09 12:38:14,FREESHIP
ORD02001377,CUST00688,REST0036,DP0228,17/02/2025,12:00:40,632.59,-15,,632.59,2025-02-17 12:00:40,2025-02-17 21:18:40,SAVE50
ORD02002798,CUST01006,REST0019,DP0464,2025-02-08,15:29:38,,53,5.0,79.0,2025-02-08 15:29:38,2025-02-09 11:24:38,SAVE50
ORD02001060,CUST01061,REST0157,DP0301,Feb 27 2025,12:15:42,457.26,17,,457.26,2025-02-27 12:15:42,2025-02-28 16:20:42,WELCOME100
ORD02005473,CUST00655,REST0042,DP0282,25/02/2025,12:29:58,336.53,48,7.0,336.53,2025-02-25 12:29:58,2025-02-28 09:20:58,
ORD02006619,CUSTX93684,REST0123,DP0424,23/02/2025,22:21:47,740.67,33,4.5,740.67,2025-02-23 22:21:47,2025-02-25 11:52:47,WELCOME100
ORD02007886,CUST00332,REST0196,DP0428,2025-02-19,15:35:58,696.78,,3.1,696.78,2025-02-19 15:35:58,2025-02-22 15:05:58,NEWUSER
ORD02004423,CUST00369,RESTX9336,DP0395,2025/02/12,22:35:25,401.99,42,3.0,401.99,2025-02-12 22:35:25,2025-02-15 22:31:25,SAVE50
ORD02000976,CUST00268,REST0220,DP0447,Feb 14 2025,14:03:09,,17,4.2,251.27,2025-02-14 14:03:09,2025-02-16 10:36:09,SAVE50
ORD02006757,CUST00875,REST0237,DP0280,2025/02/24,20:16:02,290.75,19,3.5,290.75,2025-02-24 20:16:02,2025-02-26 01:49:02,SAVE50
ORD02002852,CUST00862,REST0218,DP0298,2025/02/21,21:01:15,556.32,54,4.1,556.32,2025-02-21 21:01:15,2025-02-24 04:28:15,SAVE50
ORD02002230,CUSTX94331,REST0210,DP0492,2025/02/06,19:11:25,414.03,,,414.03,2025-02-06 19:11:25,2025-02-08 19:53:25,WEEKEND75
ORD02005694,CUST01129,REST0147,DP0346,2025/02/03,22:17:30,685.31,70,3.8,685.31,2025-02-03 22:17:30,2025-02-04 19:44:30,FREESHIP
ORD02000827,CUST01096,REST0112,DP0284,18/02/2025,23:25:18,,,,307.77,2025-02-18 23:25:18,2025-02-19 05:39:18,NEWUSER
ORD02000557,CUST00740,REST0217,DP0489,07/02/2025,22:43:38,484.59,47,3.7,484.59,2025-02-07 22:43:38,2025-02-09 02:35:38,DINNERDEAL
ORD02004178,CUST00495,REST0031,DP0234,18/02/2025,14:19:07,,,3.8,83.76,2025-02-18 14:19:07,2025-02-21 00:15:07,WEEKEND75
ORD02002537,CUST00786,REST0002,DP0282,2025/02/21,21:25:28,484.28,28,-0.4,484.28,2025-02-21 21:25:28,2025-02-24 09:50:28,DINNERDEAL
ORD02006022,CUST00324,REST0008,DP0338,Feb 24 2025,20:52:26,423.61,45,4.2,423.61,2025-02-24 20:52:26,2025-02-27 20:23:26,DINNERDEAL
ORD02001077,CUST00287,REST0143,DP0202,2025-02-22,15:20:43,471.01,,4.1,471.01,2025-02-22 15:20:43,2025-02-25 06:59:43,WELCOME100
ORD02007131,CUST00610,REST0194,DP0500,2025-02-08,16:08:52,,50,,97.8,2025-02-08 16:08:52,2025-02-08 19:37:52,FREESHIP
ORD02006166,CUST00033,REST0254,DP0298,18/02/2025,08:58:38,,12,2.7,344.07,2025-02-18 08:58:38,2025-02-18 13:39:38,SAVE50
ORD02003629,CUST00374,REST0055,DP0499,2025/02/16,16:46:17,248.8,,4.2,248.8,2025-02-16 16:46:17,2025-02-17 12:02:17,NEWUSER
ORD02005769,CUST00494,REST0249,DP0486,2025-02-23,22:58:46,,55,3.1,627.55,2025-02-23 22:58:46,2025-02-26 10:55:46,WEEKEND75
ORD02006866,CUST01054,REST0101,DP0269,26/02/2025,16:41:05,,24,4.4,410.14,2025-02-26 16:41:05,2025-02-27 06:05:05,WEEKEND75
ORD02004292,CUST00344,REST0039,DP0278,26/02/2025,13:49:43,,46,,223.61,2025-02-26 13:49:43,2025-02-27 00:59:43,FREESHIP
ORD02001797,CUST00136,REST0023,DP0420,Feb 26 2025,23:24:11,,39,5.0,663.13,2025-02-26 23:24:11,2025-02-27 00:06:11,SAVE50
ORD02006254,CUST00483,REST0278,DP0286,2025/02/28,23:35:40,,34,3.5,334.81,2025-02-28 23:35:40,2025-03-01 09:17:40,NEWUSER
ORD02001557,CUST00530,REST0264,DP0043,2025-02-17,20:14:29,468.0,62,5.0,468.0,2025-02-17 20:14:29,2025-02-19 09:34:29,WEEKEND75
ORD02006620,CUST00633,REST0183,DP0429,2025-02-22,21:35:30,565.96,,5.0,565.96,2025-02-22 21:35:30,2025-02-23 22:00:30,NEWUSER
ORD02001496,CUST00274,REST0082,DP0060,2025-02-15,18:47:48,,57,3.6,116.21,2025-02-15 18:47:48,2025-02-16 07:27:48,NEWUSER
ORD02006107,CUST00521,REST0252,DP0495,2025/02/10,09:54:48,984.44,68,4.2,984.44,2025-02-10 09:54:48,2025-02-10 20:48:48,WELCOME100
ORD02002271,CUST00541,REST0088,DP0227,2025/02/27,19:09:41,646.89,52,,646.89,2025-02-27 19:09:41,2025-02-28 17:34:41,FREESHIP
ORD02001360,CUST00444,REST0078,DP0218,2025-02-16,12:21:31,604.88,40,,604.88,2025-02-16 12:21:31,2025-02-19 03:17:31,SAVE50
ORD02003820,CUST00389,REST0137,DPX9110,2025-02-22,19:51:32,258.59,73,4.6,258.59,2025-02-22 19:51:32,2025-02-24 20:01:32,
ORD02000158,CUST00528,REST0088,DP0493,Feb 24 2025,12:23:29,220.15,34,3.1,220.15,2025-02-24 12:23:29,2025-02-26 02:29:29,SAVE50
ORD02003367,CUST00456,REST0119,DP0096,Feb 10 2025,19:45:50,,42,,763.26,2025-02-10 19:45:50,2025-02-12 05:11:50,
ORD02007607,CUST00499,REST0118,DP0469,2025/02/26,23:11:18,187.02,,4.7,187.02,2025-02-26 23:11:18,2025-02-27 08:43:18,DINNERDEAL
ORD02003399,CUST01000,REST0202,DP0283,2025-02-20,19:14:52,,57,3.4,182.12,2025-02-20 19:14:52,2025-02-21 23:31:52,FREESHIP
ORD02002594,CUST00050,REST0095,DP0357,10/02/2025,21:28:22,282.15,45,3.1,282.15,2025-02-10 21:28:22,2025-02-12 01:32:22,WELCOME100
ORD02004348,CUST01059,REST0015,DP0305,2025-02-03,19:54:16,510.86,67,2.6,510.86,2025-02-03 19:54:16,2025-02-04 20:41:16,SAVE50
ORD02000855,CUST01010,REST0274,DP0316,2025/02/05,18:34:32,,40,,246.47,2025-02-05 18:34:32,2025-02-07 15:01:32,WELCOME100
ORD02006215,CUST00140,REST0103,DP0378,2025-02-03,12:12:43,389.26,23,,389.26,2025-02-03 12:12:43,2025-02-04 19:24:43,
ORD02002135,CUST00085,REST0216,DP0289,2025-02-03,23:03:48,343.21,38,,343.21,2025-02-03 23:03:48,2025-02-06 01:29:48,WEEKEND75
ORD02006263,CUST00240,REST0237,DP0493,04/02/2025,18:57:03,,32,4.0,409.05,2025-02-04 18:57:03,2025-02-06 21:55:03,WEEKEND75
ORD02003264,CUST00483,REST0148,DP0355,2025/02/02,19:31:17,,47,4.5,428.88,2025-02-02 19:31:17,2025-02-03 12:56:17,DINNERDEAL
ORD02004828,CUST00993,REST0231,DP0205,2025-02-02,14:52:20,,55,3.9,456.01,2025-02-02 14:52:20,2025-02-03 17:05:20,DINNERDEAL
ORD02004430,CUST00502,REST0038,DP0199,2025/02/09,21:46:14,511.74,,4.7,511.74,2025-02-09 21:46:14,2025-02-11 15:34:14,NEWUSER
ORD02005566,CUST00919,REST0242,DP0347,25/02/2025,16:32:35,,,4.5,79.0,2025-02-25 16:32:35,2025-02-27 04:49:35,NEWUSER
ORD02007355,CUST00250,REST0119,DPX9928,2025/02/24,08:55:06,489.12,59,4.0,489.12,2025-02-24 08:55:06,2025-02-26 11:47:06,FREESHIP
ORD02004426,CUST00481,REST0260,DP0390,20/02/2025,18:35:18,,14,4.8,294.85,2025-02-20 18:35:18,2025-02-20 23:11:18,FREESHIP
ORD02002175,CUST00990,REST0011,DP0307,06/02/2025,18:28:39,672.61,,3.6,672.61,2025-02-06 18:28:39,2025-02-08 06:40:39,SAVE50
ORD02005137,CUST00797,REST0174,DP0289,Feb 10 2025,23:50:57,,49,3.9,505.21,2025-02-10 23:50:57,2025-02-13 15:51:57,WELCOME100
ORD02005585,CUSTX99267,REST0025,DP0096,Feb 24 2025,21:35:20,366.81,33,3.9,366.81,2025-02-24 21:35:20,2025-02-27 17:58:20,WELCOME100
ORD02007443,CUST00781,REST0238,DP0258,2025-02-05,22:54:21,443.49,44,,443.49,2025-02-05 22:54:21,2025-02-07 07:35:21,SAVE50
ORD02001452,CUST00169,REST0180,DPX9911,2025/02/08,16:12:10,463.43,47,3.2,463.43,2025-02-08 16:12:10,2025-02-09 01:47:10,NEWUSER
ORD02006876,CUST00415,REST0171,DP0495,Feb 02 2025,08:47:08,,54,2.9,285.49,2025-02-02 08:47:08,2025-02-04 05:25:08,DINNERDEAL
ORD02003368,CUST00265,REST0277,DP0184,Feb 09 2025,18:18:09,483.9,39,3.1,483.9,2025-02-09 18:18:09,2025-02-12 10:50:09,NEWUSER
ORD02000786,CUST00363,REST0156,DP0191,Feb 18 2025,14:33:57,227.36,,,227.36,2025-02-18 14:33:57,2025-02-21 02:09:57,NEWUSER
ORD02000323,CUST01046,REST0091,DP0307,15/02/2025,19:18:02,311.49,,2.9,311.49,2025-02-15 19:18:02,2025-02-16 13:43:02,DINNERDEAL
ORD02002786,CUST00751,REST0132,DP0396,2025/02/18,22:11:50,,,6.4,244.28,2025-02-18 22:11:50,2025-02-19 22:05:50,WELCOME100
ORD02006915,CUST00066,REST0069,DP0302,Feb 03 2025,20:10:37,605.9,33,,605.9,2025-02-03 20:10:37,2025-02-04 15:08:37,DINNERDEAL
ORD02001658,CUST00230,REST0015,DP0397,17/02/2025,12:22:45,350.76,43,5.0,350.76,2025-02-17 12:22:45,2025-02-19 09:45:45,SAVE50
ORD02004563,CUST00003,RESTX9316,DP0491,Feb 02 2025,23:10:57,715.78,38,3.6,715.78,2025-02-02 23:10:57,2025-02-05 00:48:57,FREESHIP
ORD02000081,CUST00822,REST0165,DP0240,2025-02-07,20:35:37,149.62,47,4.4,149.62,2025-02-07 20:35:37,2025-02-08 14:38:37,
ORD02006081,CUST01026,REST0168,DP0100,Feb 21 2025,22:51:42,,36,-0.8,828.97,2025-02-21 22:51:42,2025-02-24 19:32:42,NEWUSER
ORD02001819,CUST00772,REST0062,DP0413,05/02/2025,23:22:01,332.07,,,332.07,2025-02-05 23:22:01,2025-02-08 17:17:01,SAVE50
